zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
19055,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19056,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19057,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19155,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19154,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19151,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19150,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19153,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19152,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19348,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19345,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19346,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19347,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19340,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19341,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19343,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18963,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19061,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19060,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19063,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19065,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19064,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19067,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19066,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19188,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19182,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19183,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19181,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19187,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19184,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19185,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19432,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19430,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19436,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19437,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19438,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19375,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19374,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19376,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19373,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19372,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19087,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19086,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19088,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19102,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19103,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19101,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19106,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19107,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19104,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19105,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19108,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19109,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18991,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18934,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18936,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18931,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18932,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18933,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18938,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19030,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19443,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19442,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19441,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19446,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19444,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18946,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19179,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19178,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19173,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19172,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19171,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19170,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19177,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19176,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19175,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18980,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19320,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18901,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18902,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18084,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19255,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19490,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19492,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19493,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19494,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19495,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19496,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19008,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19049,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19048,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19047,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19046,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19044,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19043,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19041,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19040,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19415,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19353,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19352,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19351,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19350,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19357,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19355,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19354,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19358,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19342,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19128,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19129,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19120,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19121,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19122,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19123,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19124,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19125,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19126,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19127,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19098,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19099,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19095,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19096,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19090,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19091,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18956,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18957,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18954,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18958,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19312,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19014,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19015,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19016,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19017,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19010,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19012,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19013,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19018,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19019,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
17314,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19191,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19190,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19193,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19192,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19195,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19194,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19197,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19196,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19422,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19421,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19420,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19423,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19425,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19424,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19426,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19429,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19428,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19111,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19110,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19113,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19115,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19114,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19116,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19119,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19301,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18054,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18929,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18928,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18923,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18922,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18926,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18925,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19380,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19381,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19382,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19383,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19038,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19039,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19036,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19037,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19035,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19031,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19029,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19028,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19025,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19021,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19023,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19022,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19478,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19477,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19474,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19475,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19473,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19148,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19149,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19146,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19147,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19144,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19145,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19142,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19143,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19140,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19141,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19339,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19331,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19330,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19333,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19335,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19033,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19244,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18979,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18971,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18974,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18976,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18977,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19486,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19484,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19482,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19481,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19480,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19072,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19073,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19070,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19076,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19074,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19075,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19078,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19079,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18966,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19409,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19408,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19407,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19406,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19405,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19404,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19403,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19401,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19366,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19365,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19363,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19360,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19369,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19139,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19138,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19137,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19136,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19135,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19134,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19133,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19132,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19131,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19130,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19027,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19026,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19020,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19083,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19082,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19081,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19080,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19085,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19003,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19002,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18940,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18943,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18947,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18949,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19009,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19001,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19007,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19006,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19004,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19367,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19089,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19454,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19455,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19456,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19457,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19450,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19451,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19453,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19160,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
